ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,DUMMY
6.12805440009945,2.96948150880993,0.646983810744163,0.296737840778572,460.0,44.5401574395064,94.7175643405695,81.5180692137809,11.2284325425534,0.0,0.0981446,1.0
5.0363556642807,2.1720544478816,0.591239118024301,0.211057015026361,514.0,77.8307591008622,78.6174179289637,78.3349984900888,12.3386325610169,0.000468738,0.0989152,1.0
5.61971385218583,2.16504584592356,0.788720856842947,0.233771593660319,434.0,41.3315699724548,56.4455410148481,37.9458982053294,11.2577796010209,0.901855,1.0,1.0
6.69547655587238,3.08380282750518,0.614494111652942,0.380253799661285,294.0,79.0521346260602,45.9335301058005,64.4572174227789,11.5504882441989,0.0169465,0.116203,1.0
6.76642573690928,3.67774682317812,0.716234705553276,0.263903128972131,391.0,69.329171042986,75.3138954446892,78.1268897840457,11.7704432612907,0.345654,0.445587,1.0
5.96653107783562,2.7789705274449,0.724931334794485,0.120570236418597,440.0,51.0977392274774,33.0678393804015,32.3041353201511,11.8328249541461,0.0,0.0981446,1.0
7.13384982283698,2.04601969711411,0.672250044343139,0.329342272403349,459.0,57.1294680235771,48.0770077651637,61.3507044659689,11.8332847386209,0.901855,1.0,1.0
6.55961232827173,4.07873768456766,0.598307089221447,0.139682094306161,669.0,83.3099764202004,85.3278457122044,65.4692936281862,12.0890067567251,0.901855,1.0,1.0
5.92526319530594,2.41925525658413,0.612071344326744,0.321603138255883,619.0,62.2922213054579,67.3617986753166,54.2426172675271,12.0195197761593,0.245656,0.345549,1.0
6.78112894575485,2.458614942297,0.791403574937744,0.276062044998088,489.0,50.6171330550653,76.0031293809312,89.2281677440362,11.7045739875762,0.0169465,0.116203,1.0
5.79519130733774,3.79544711822687,0.797396932939751,0.185445367157942,501.0,59.0459878332606,73.0158202096645,74.2613287955352,11.3076596325291,0.000468738,0.0989152,1.0
6.2595802805541,3.48575695039771,0.708832708710578,0.315235296316661,550.0,85.9628512878862,91.3889757202967,92.70225156003,11.1640883957073,0.091354,0.191234,1.0
5.97560116161783,2.62254804891376,0.743890261322446,0.375241896326328,375.0,83.4999394007975,40.423364419257,59.5827363085153,11.7549844497743,0.218743,0.318568,1.0
